BikeBuyer,Country,Education,Occupation,Gender,MaritalStatus,Home,AveMoSpend,Income,BirthYear,Cars,Child_Home,Child_Total
0,United States,Bachelors ,Management,M,M,1,77,98772,1947,3,0,5
1,Canada,Bachelors ,Management,M,S,1,76,97240,1947,3,0,5
0,United States,Bachelors ,Management,F,M,1,52,76282,1947,3,0,5
0,United States,Bachelors ,Management,F,S,1,61,96275,1947,0,1,2
0,United States,Bachelors ,Management,F,M,1,56,100290,1947,0,1,2
0,United States,Bachelors ,Management,F,M,1,59,97381,1947,1,1,4
1,United States,Partial College,Professional,F,S,1,49,69375,1948,1,1,2
0,United States,Partial College,Professional,M,M,0,89,106299,1948,1,1,2
0,United States,Bachelors ,Management,F,M,1,62,95788,1948,0,1,2
0,United States,Bachelors ,Management,F,M,1,59,86292,1948,0,1,2
1,United States,Partial College,Professional,F,S,1,55,86648,1949,2,1,2
1,United States,Partial College,Professional,M,S,1,85,102634,1949,2,1,2
0,United States,High School,Professional,M,M,1,89,94532,1950,2,1,2
0,United States,Partial College,Professional,M,M,1,94,93022,1950,1,1,2
0,United States,Partial College,Professional,F,M,1,57,61557,1950,1,1,2
0,United States,Partial College,Professional,F,M,0,67,72552,1950,1,2,4
1,United States,Partial College,Professional,F,S,1,65,78362,1950,1,2,4
0,Canada,High School,Professional,M,M,0,91,86234,1951,2,1,2
0,United States,Partial College,Professional,M,M,1,90,87479,1951,1,1,2
0,United States,Partial College,Professional,F,M,1,57,82760,1951,2,1,2
0,United States,Partial College,Professional,M,M,1,91,98804,1951,2,1,2
1,United States,Partial College,Professional,F,S,1,57,67888,1951,1,2,4
0,United States,Partial College,Professional,M,M,1,109,103252,1951,1,2,4
1,United States,Partial College,Professional,F,M,1,69,83527,1951,1,2,4
0,United States,Partial College,Professional,F,M,1,70,77999,1951,2,2,4
1,United States,Partial College,Professional,M,M,1,111,93669,1952,2,2,4
0,Canada,Partial College,Professional,F,M,1,68,74934,1952,2,2,5
1,United Kingdom,Partial College,Professional,M,M,0,140,170255,1958,3,3,3
1,United Kingdom,Partial College,Professional,F,M,0,94,145975,1958,4,3,3
0,Germany,High School,Professional,M,M,1,150,157132,1957,4,4,4
1,Germany,High School,Professional,F,M,1,96,131120,1957,4,4,4
0,Germany,Partial College,Professional,M,M,1,152,152705,1957,3,4,4
0,United Kingdom,High School,Professional,M,M,1,155,164545,1956,2,4,4
1,United Kingdom,High School,Professional,M,M,1,150,153767,1956,2,4,4
1,Germany,Partial College,Professional,F,M,1,94,130406,1955,3,4,4
1,United Kingdom,Partial College,Professional,M,M,1,155,163232,1955,3,4,4
0,United States,Graduate Degree,Management,M,S,1,68,125901,1932,2,0,3
0,United States,Graduate Degree,Management,M,M,1,69,148607,1932,1,0,3
0,Canada,Graduate Degree,Management,F,S,1,40,62285,1933,2,0,2
0,United States,Graduate Degree,Management,M,M,1,69,112803,1933,2,0,4
1,Canada,Partial College,Professional,M,M,1,144,121279,1965,3,4,4
1,Canada,Partial College,Professional,F,M,1,95,111758,1965,3,4,4
1,United States,Graduate Degree,Management,F,M,1,61,143874,1965,2,0,0
1,Canada,Partial College,Professional,M,M,1,137,121854,1964,1,3,4
0,United States,Bachelors ,Management,F,M,1,80,136611,1964,4,2,3
1,United States,Graduate Degree,Management,M,S,0,114,182585,1964,2,2,2
0,United States,Bachelors ,Management,F,M,1,74,143284,1964,2,1,1
1,United States,Graduate Degree,Management,F,S,0,52,155004,1964,3,0,0
1,Canada,Partial College,Professional,M,S,1,118,129206,1963,2,3,4
1,Canada,Partial College,Professional,M,M,1,135,123155,1963,2,3,4
1,Canada,Partial College,Professional,F,S,0,80,104236,1963,2,3,4
1,Canada,Partial College,Professional,M,M,1,127,112161,1963,2,3,4
0,United States,Partial College,Professional,F,S,0,53,100206,1963,2,0,0
1,United States,Partial College,Professional,M,S,1,103,111385,1963,2,2,2
1,United States,Bachelors ,Management,F,S,1,80,152862,1963,0,3,4
1,United States,Graduate Degree,Management,M,M,1,91,175947,1963,3,0,0
1,Canada,Partial College,Professional,F,M,1,95,108869,1962,2,4,5
1,United States,Partial College,Professional,F,M,1,97,112518,1962,4,4,5
0,United States,Partial College,Professional,F,M,1,74,103295,1962,3,2,2
1,United States,Partial College,Professional,M,S,1,107,135623,1962,3,2,2
1,United States,Bachelors ,Management,F,M,1,85,133281,1962,2,3,3
1,United States,Bachelors ,Management,M,S,0,112,162391,1962,4,2,2
1,United States,Bachelors ,Management,M,M,1,123,153063,1962,4,2,2
0,United States,Partial College,Professional,F,M,1,102,119552,1961,3,4,5
0,United States,Partial College,Professional,F,S,1,69,115617,1961,4,2,3
0,United States,High School,Professional,F,M,1,83,135698,1961,4,3,3
1,United States,Bachelors ,Management,F,M,1,88,140911,1961,2,3,3
1,United States,Bachelors ,Management,F,S,0,75,141950,1961,3,3,3
1,United States,Bachelors ,Management,M,M,0,141,172571,1961,2,3,3
0,United States,Graduate Degree,Management,F,M,1,65,167732,1961,4,0,0
0,Canada,High School,Professional,F,M,0,53,84373,1955,2,0,2
0,United States,High School,Professional,F,M,1,68,99533,1955,1,1,2
0,United States,Partial High School,Skilled Manual,M,M,1,79,106002,1954,2,0,2
0,Canada,High School,Professional,M,M,0,57,56216,1935,2,0,4
0,United States,Bachelors ,Management,F,S,1,46,99426,1935,2,0,4
0,United States,Bachelors ,Management,F,M,1,43,99008,1935,2,0,4
0,Canada,Partial College,Professional,M,M,0,65,57991,1936,2,0,3
0,United States,Graduate Degree,Management,F,S,1,44,65651,1936,2,0,2
0,United States,Graduate Degree,Management,M,S,1,63,68116,1936,2,0,2
0,United States,Graduate Degree,Management,F,S,1,45,90763,1936,2,0,2
0,United States,Graduate Degree,Management,M,M,1,74,113841,1936,2,0,4
0,United States,Graduate Degree,Management,M,M,1,77,110947,1936,2,0,4
1,United States,Partial College,Professional,M,S,1,113,147051,1960,4,2,3
1,United States,High School,Professional,M,S,1,145,143158,1960,1,4,4
0,United States,Partial High School,Skilled Manual,M,M,0,77,79543,1954,2,0,2
0,United States,Partial High School,Skilled Manual,M,M,1,80,86110,1954,2,0,2
0,United States,Partial High School,Skilled Manual,M,M,1,77,71726,1954,2,0,2
0,United States,Partial High School,Skilled Manual,F,S,1,52,72994,1954,2,0,3
0,United States,Partial High School,Skilled Manual,M,S,1,66,84011,1954,2,0,3
0,United States,Partial High School,Skilled Manual,M,M,1,82,92894,1954,2,0,3
0,United States,High School,Professional,F,M,1,57,81559,1954,0,1,3
1,United States,Graduate Degree,Management,M,S,1,73,110022,1953,2,0,3
1,United States,Graduate Degree,Management,F,S,1,52,94565,1953,2,0,3
0,United States,Partial College,Professional,F,M,0,48,61099,1952,2,0,3
0,United States,Partial College,Professional,F,M,0,48,48145,1952,2,0,3
0,United States,Partial College,Professional,F,S,1,47,46129,1952,2,0,3
0,United States,Partial College,Professional,M,M,0,68,46333,1952,2,0,3
0,United States,Graduate Degree,Management,F,M,0,76,151126,1937,4,3,3
1,United States,Graduate Degree,Management,M,M,1,131,187053,1937,3,4,4
0,United States,Bachelors ,Management,M,M,1,116,170084,1937,4,3,3
0,Canada,Bachelors ,Management,M,S,1,72,134251,1938,2,0,5
1,United States,Graduate Degree,Management,M,S,1,121,176816,1938,0,4,4
0,United States,Graduate Degree,Management,F,M,1,82,142827,1938,0,4,4
0,United States,Bachelors ,Management,F,M,1,80,141742,1938,4,3,3
0,Canada,Graduate Degree,Management,F,M,1,66,146487,1938,4,1,1
0,United States,Graduate Degree,Management,F,S,1,41,120294,1939,2,0,4
0,United States,Graduate Degree,Management,F,S,1,51,121159,1939,2,0,4
0,United States,Bachelors ,Management,F,M,1,49,101364,1939,2,0,5
1,Canada,Graduate Degree,Management,M,M,1,138,188538,1939,3,4,4
0,United States,Bachelors ,Management,M,M,1,80,137855,1940,2,0,5
0,United States,Bachelors ,Management,M,M,0,79,127381,1940,2,0,5
0,United States,Graduate Degree,Management,M,S,1,112,145961,1940,3,3,3
0,United States,Bachelors ,Management,F,M,1,56,98190,1968,3,0,3
1,United States,Bachelors ,Management,M,M,1,85,124834,1968,3,0,3
0,United States,Graduate Degree,Management,F,S,0,68,128330,1968,2,1,1
1,United States,Bachelors ,Management,M,M,1,103,167564,1968,4,1,1
0,United States,High School,Skilled Manual,F,S,1,41,47783,1979,2,0,0
0,Australia,High School,Skilled Manual,F,M,0,46,44066,1944,2,0,4
0,United States,Partial College,Skilled Manual,M,M,0,69,76718,1979,2,0,0
0,Canada,High School,Skilled Manual,M,M,1,71,44363,1978,2,0,0
1,United States,Partial College,Skilled Manual,F,S,1,47,52596,1978,1,0,0
0,United States,Partial College,Skilled Manual,M,S,1,66,53539,1978,1,0,0
0,United States,Partial College,Skilled Manual,F,S,0,53,84197,1978,2,0,0
0,Australia,Partial High School,Clerical,M,M,1,74,19370,1945,2,1,2
0,Australia,High School,Skilled Manual,F,M,1,43,14181,1945,2,0,4
0,Australia,Partial College,Clerical,M,S,1,68,51625,1946,2,0,2
0,Australia,Partial College,Clerical,F,M,0,38,34945,1946,2,0,2
0,Australia,Partial College,Clerical,M,S,1,71,64625,1947,2,0,3
0,United Kingdom,Graduate Degree,Manual,M,M,1,70,37996,1962,0,0,1
1,United Kingdom,Graduate Degree,Manual,M,S,1,57,31639,1962,0,0,1
1,United Kingdom,Graduate Degree,Manual,F,S,1,44,35232,1962,0,0,1
1,United Kingdom,Graduate Degree,Clerical,M,S,1,65,47298,1962,0,0,1
0,France,Graduate Degree,Clerical,F,M,1,42,37192,1936,0,0,1
0,France,Graduate Degree,Clerical,M,M,1,76,68223,1962,0,0,5
0,United Kingdom,Bachelors ,Manual,F,S,1,43,18785,1958,0,0,1
0,Germany,Partial College,Manual,F,M,1,38,10156,1957,0,0,1
0,Germany,Bachelors ,Clerical,F,S,1,46,35945,1957,0,0,1
0,United States,Bachelors ,Management,F,S,0,69,138703,1963,4,2,3
0,Germany,Bachelors ,Clerical,F,M,1,39,33527,1938,0,0,1
0,Germany,Bachelors ,Clerical,M,S,1,48,18707,1938,0,0,1
0,United Kingdom,Graduate Degree,Clerical,F,S,1,43,66395,1938,0,0,1
0,United Kingdom,Graduate Degree,Clerical,F,M,1,47,64756,1938,0,0,1
0,United States,Bachelors ,Skilled Manual,F,M,1,52,49535,1970,0,1,1
0,Canada,Bachelors ,Skilled Manual,F,M,1,58,53657,1970,1,1,1
1,United States,Bachelors ,Skilled Manual,M,M,1,86,59618,1970,1,1,1
0,Canada,Bachelors ,Skilled Manual,M,M,1,85,59858,1970,1,1,1
0,United States,Bachelors ,Skilled Manual,F,M,1,63,54687,1970,1,1,1
0,Canada,Bachelors ,Skilled Manual,M,M,1,86,66943,1970,1,1,1
1,United States,Graduate Degree,Professional,F,M,1,49,77370,1970,0,0,1
1,United States,Graduate Degree,Professional,M,S,1,75,108778,1970,0,0,1
0,Canada,Bachelors ,Skilled Manual,M,M,1,102,57713,1969,0,2,2
1,United States,Bachelors ,Skilled Manual,M,M,1,102,66925,1969,0,2,2
1,United States,Graduate Degree,Professional,M,M,1,82,116482,1969,0,0,1
0,Canada,Graduate Degree,Professional,M,M,1,83,99153,1971,0,0,1
0,Canada,Graduate Degree,Professional,M,M,1,83,117120,1971,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,51,100555,1971,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,56,87151,1971,0,0,2
1,United States,Graduate Degree,Professional,M,M,1,79,115182,1969,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,50,89414,1969,0,0,1
0,Canada,Graduate Degree,Professional,M,M,1,85,108206,1969,0,0,1
1,United States,Bachelors ,Skilled Manual,F,S,0,61,83451,1968,1,2,2
1,United States,High School,Skilled Manual,F,M,0,83,35082,1967,3,5,5
0,United States,Graduate Degree,Professional,M,S,1,81,114119,1970,0,0,3
0,United States,Graduate Degree,Professional,M,S,1,81,141834,1970,0,0,2
1,United States,Bachelors ,Skilled Manual,F,S,1,57,41484,1967,1,2,2
0,United States,Bachelors ,Skilled Manual,F,S,0,59,38511,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,M,S,1,91,59995,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,64,64147,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,60,42948,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,M,M,1,136,106429,1966,0,3,3
0,United States,Bachelors ,Skilled Manual,F,S,0,73,88632,1966,0,3,3
1,United States,Graduate Degree,Professional,M,S,1,84,112313,1966,0,0,0
1,United States,Graduate Degree,Professional,M,M,1,86,109940,1966,0,0,0
0,United States,Graduate Degree,Professional,F,S,1,56,105952,1966,0,0,4
1,United States,Graduate Degree,Professional,F,M,1,61,114916,1966,0,0,4
1,United States,Graduate Degree,Professional,M,M,1,86,113089,1969,0,0,5
1,United States,Graduate Degree,Professional,F,M,1,96,97570,1969,2,5,5
0,United States,Graduate Degree,Professional,M,M,1,91,145528,1969,0,0,3
1,United States,Bachelors ,Professional,M,S,1,76,65450,1965,1,0,0
1,United States,Bachelors ,Skilled Manual,M,S,1,118,132549,1965,1,3,3
1,Canada,Bachelors ,Skilled Manual,M,S,1,122,122790,1965,2,3,3
1,United States,Bachelors ,Skilled Manual,M,S,0,119,117586,1965,2,3,3
1,United States,Bachelors ,Skilled Manual,F,S,1,77,102019,1965,2,3,3
0,United States,Graduate Degree,Professional,M,M,1,84,105869,1965,0,0,0
1,United States,Bachelors ,Skilled Manual,M,S,1,121,98410,1964,2,4,4
1,United States,Bachelors ,Skilled Manual,F,S,1,87,81443,1964,1,5,5
1,Canada,Bachelors ,Skilled Manual,F,S,1,90,76340,1964,3,5,5
1,Canada,Bachelors ,Skilled Manual,F,S,1,92,95785,1964,3,5,5
1,United States,Bachelors ,Skilled Manual,F,S,0,66,91654,1964,2,2,4
0,United States,Bachelors ,Skilled Manual,F,S,0,66,70939,1964,2,2,4
1,United States,Bachelors ,Skilled Manual,F,S,0,61,76090,1964,2,2,4
1,United States,Bachelors ,Skilled Manual,F,S,1,70,79742,1963,2,2,4
1,United States,Bachelors ,Skilled Manual,F,S,0,65,75694,1963,2,2,4
1,United States,Bachelors ,Professional,M,S,1,99,97922,1963,2,2,4
1,United States,Bachelors ,Professional,F,S,0,54,71425,1963,2,2,4
1,United States,Bachelors ,Professional,F,S,1,65,83723,1963,2,2,4
1,United States,Bachelors ,Professional,F,S,1,66,96418,1963,2,2,4
0,United States,Bachelors ,Professional,M,M,1,110,100084,1963,2,2,4
1,United States,Bachelors ,Professional,M,S,0,78,88578,1968,1,0,0
0,United States,Bachelors ,Professional,M,S,0,77,106740,1968,1,0,0
0,United States,Bachelors ,Professional,M,S,1,79,109987,1968,1,0,0
1,United States,Bachelors ,Professional,F,S,1,51,92051,1968,1,0,0
0,United States,Graduate Degree,Professional,F,M,1,66,90919,1968,0,2,2
1,United States,Graduate Degree,Professional,F,M,1,73,84478,1963,0,2,3
0,United States,Bachelors ,Professional,F,S,0,47,90743,1962,1,0,1
1,United States,Bachelors ,Professional,M,S,1,82,102939,1962,1,0,1
0,United States,Bachelors ,Professional,F,S,1,56,83851,1962,1,0,1
0,United States,Bachelors ,Professional,F,S,0,45,80036,1962,1,0,1
0,United States,Partial College,Skilled Manual,M,M,1,86,91426,1962,1,0,1
0,United States,High School,Skilled Manual,F,M,1,65,36262,1961,3,3,4
1,United States,High School,Skilled Manual,F,M,1,64,40337,1961,2,2,4
0,United States,Partial College,Skilled Manual,F,M,1,52,73153,1961,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,52,69235,1961,1,0,1
0,Canada,Partial College,Skilled Manual,M,M,1,78,82588,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,53,62856,1960,1,0,1
0,Canada,Partial College,Skilled Manual,M,S,0,68,57000,1967,1,0,0
0,Canada,Partial College,Skilled Manual,M,S,0,65,42496,1967,1,0,0
0,United States,Partial College,Skilled Manual,F,M,1,47,80411,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,51,75716,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,50,52936,1959,1,0,1
0,United States,Bachelors ,Professional,F,M,1,87,73809,1959,1,4,5
0,United States,Bachelors ,Professional,F,M,1,89,92963,1959,1,4,5
1,United States,Bachelors ,Professional,M,S,1,134,110001,1959,1,4,5
1,Canada,Bachelors ,Professional,F,S,1,74,94294,1959,0,3,4
1,United States,Bachelors ,Professional,M,M,1,124,92266,1959,1,3,4
0,Canada,Graduate Degree,Professional,F,M,0,93,95535,1959,3,5,5
1,Canada,Graduate Degree,Professional,M,M,1,91,140045,1959,0,0,4
1,United States,Graduate Degree,Professional,M,S,1,83,147590,1959,0,0,4
1,United States,Bachelors ,Professional,F,M,1,54,64562,1958,1,0,1
1,United States,Bachelors ,Professional,M,M,1,82,96655,1958,1,0,1
0,United States,Bachelors ,Professional,M,M,1,82,95320,1958,1,0,1
1,United States,Bachelors ,Professional,M,M,1,82,89152,1958,1,0,1
0,United States,Bachelors ,Professional,F,M,1,57,87722,1958,1,0,1
0,United States,Graduate Degree,Management,F,M,1,94,120812,1958,0,4,5
0,Australia,Graduate Degree,Management,M,S,1,80,145919,1969,0,0,1
0,Australia,Graduate Degree,Management,M,M,1,89,146305,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,1,55,122484,1969,0,0,1
0,Australia,Graduate Degree,Management,F,S,1,52,109872,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,0,60,127881,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,1,96,111427,1970,1,4,4
0,Australia,Bachelors ,Professional,F,M,1,70,74521,1968,1,2,2
1,Australia,Bachelors ,Professional,F,M,1,98,82237,1968,3,5,5
1,Australia,Bachelors ,Professional,M,M,1,150,93646,1967,3,5,5
1,Australia,Graduate Degree,Management,M,S,1,87,190243,1969,1,0,1
1,Australia,Graduate Degree,Management,M,S,1,82,186165,1969,1,0,1
0,Australia,Graduate Degree,Management,F,M,1,56,145710,1969,1,0,1
1,Australia,Bachelors ,Professional,F,M,1,99,87454,1967,4,5,5
1,Australia,Bachelors ,Professional,M,M,1,158,117715,1967,4,5,5
1,Australia,Graduate Degree,Management,F,M,1,105,122139,1967,3,5,5
1,Australia,Graduate Degree,Management,F,M,1,101,103633,1967,3,5,5
0,Australia,Bachelors ,Professional,F,M,1,100,109269,1966,4,5,5
1,Australia,Graduate Degree,Management,M,M,1,89,130533,1966,0,0,0
1,Australia,Bachelors ,Professional,F,M,1,81,87328,1965,1,3,3
1,Australia,Bachelors ,Professional,F,S,1,81,88861,1965,1,3,3
1,Australia,Bachelors ,Professional,M,S,0,75,101695,1968,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,47,76888,1968,1,0,0
0,Australia,Bachelors ,Professional,F,M,1,97,115277,1968,4,5,5
0,Australia,Bachelors ,Professional,F,S,1,51,91802,1965,1,0,0
1,Australia,Bachelors ,Professional,F,M,1,80,95226,1964,2,3,3
1,Australia,Bachelors ,Professional,M,M,1,126,99633,1964,2,3,3
1,Australia,Bachelors ,Professional,M,M,1,138,105252,1964,2,4,4
1,Australia,Bachelors ,Professional,F,M,1,91,100100,1964,3,4,4
1,Australia,Bachelors ,Professional,M,M,1,163,105157,1963,3,5,5
1,Australia,Bachelors ,Professional,M,S,0,109,102399,1963,2,2,3
0,Australia,Bachelors ,Professional,F,S,0,49,88989,1963,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,57,88390,1963,1,0,0
0,France,Partial College,Clerical,F,S,1,38,37983,1973,1,0,0
1,France,Partial College,Clerical,F,S,0,46,40869,1974,1,0,0
0,Germany,Partial College,Clerical,F,S,0,40,56756,1974,1,0,0
1,Germany,Partial College,Clerical,F,S,1,46,45962,1974,1,0,0
0,France,Partial High School,Manual,M,S,0,51,16123,1980,2,0,0
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,82,49204,1974,0,1,1
1,Germany,High School,Manual,M,S,0,59,55725,1973,1,0,0
0,United Kingdom,Partial High School,Manual,M,M,0,67,20994,1972,2,0,0
0,France,Partial High School,Manual,M,S,1,60,26608,1972,2,0,0
0,Germany,Partial High School,Manual,F,M,0,44,36829,1972,2,0,0
0,Germany,Partial High School,Manual,F,S,0,38,17075,1972,2,0,0
0,Germany,Partial High School,Manual,F,M,0,43,22761,1972,2,0,0
0,Germany,Bachelors ,Skilled Manual,M,M,1,89,62939,1973,0,1,1
0,Germany,Bachelors ,Skilled Manual,M,M,1,91,65989,1973,1,1,1
1,United Kingdom,Graduate Degree,Skilled Manual,M,S,1,72,81873,1973,0,0,0
0,France,Partial High School,Manual,M,S,0,54,25392,1972,2,0,0
0,Germany,Partial High School,Manual,F,M,0,44,18046,1972,2,0,0
0,United Kingdom,High School,Manual,F,S,0,35,31513,1972,1,0,0
0,United Kingdom,High School,Manual,M,S,0,66,52798,1972,1,0,0
0,France,High School,Manual,M,S,0,64,48478,1972,1,0,0
1,Germany,High School,Manual,M,S,1,58,37744,1972,1,0,0
1,United Kingdom,High School,Manual,M,S,1,68,69678,1972,1,0,0
0,Germany,High School,Manual,M,S,1,65,50995,1972,1,0,0
0,Germany,Partial College,Clerical,M,M,1,83,57686,1972,1,1,1
1,Germany,Partial College,Clerical,M,S,1,81,39753,1972,0,2,2
1,United Kingdom,Partial High School,Manual,F,S,0,41,11813,1971,2,0,0
0,France,Partial High School,Manual,F,S,0,44,10997,1971,2,0,0
0,Germany,Partial High School,Manual,F,S,0,32,13670,1971,2,0,0
0,France,Partial High School,Manual,F,S,0,43,26093,1971,2,0,0
1,France,High School,Manual,F,S,0,44,28687,1971,1,0,0
0,United Kingdom,High School,Manual,F,S,1,46,36905,1971,1,0,0
1,United Kingdom,Partial College,Clerical,F,M,0,67,39951,1970,0,2,2
0,Germany,Partial College,Clerical,M,S,1,86,45523,1971,1,2,2
0,Germany,Partial College,Clerical,M,S,1,96,62188,1971,1,2,2
0,United Kingdom,Partial College,Clerical,F,M,0,63,50566,1971,2,2,2
1,Canada,Partial College,Clerical,F,S,1,64,52528,1974,2,3,3
0,United States,Partial College,Clerical,F,M,0,72,44266,1974,2,3,3
0,United States,Graduate Degree,Skilled Manual,F,S,1,48,79625,1974,0,0,0
1,Canada,Partial College,Clerical,F,S,1,67,53942,1975,1,4,4
1,United States,Graduate Degree,Skilled Manual,F,S,1,52,74611,1966,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,S,1,76,101728,1966,0,0,0
0,United States,Graduate Degree,Skilled Manual,F,S,1,48,92336,1966,0,0,0
